product_name,product_category,brand,manufacturer,package_size,unit,old_price,new_price,catalogue_name,catalogue_date,year,source_url
"Печенье-мюсли «Любятово» «Шоколад» злаковое,  120 г","Печенье, крекеры, хлебцы",Любятово,,120,г,80.99,59.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье-мюсли «Любятово» «Клюква и изюм» злаковое, 120 г","Печенье, крекеры, хлебцы",Любятово,,120,г,80.99,59.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Мармелад жевательный Mamba Фрукты и йогурт, 72 г",Мармелад,Mamba,,72 г,,51.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Мармелад жевательный Mamba Фруктовый микс, 72 г",Мармелад,Mamba,,72 г,,51.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Бисквитные пирожные «Алёнка», 200г",Бисквитные,Аленка,Объединенные кондитеры,200,г,89.99,69.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Майский «Отборный» черный, 25x2 г",Чай,Майский,,25x2 г,г,56.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Майский «Корона Российской Империи» черный, 25х2 г",Чай,Корона Российской Империи,,25х2 г,г,56.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Майский «Лесные Ягоды» черный ароматизированный, 25х1.5 г",Чай,Лесные Ягоды,,25х1.5 г,г,56.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Richard Royal Ceylon черный цейлонский крупнолистовой, 90 г",Чай,Richard Royal,,90,г,116.99,94.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Richard Lord Grey черный с ароматом лимона и бергамота, 90 г",Чай,Richard Lord,,90,г,116.99,94.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Чай Принцесса Нури «Золото Шри-Ланки» черный крупнолистовой, 100х1.8 г",Чай,"Чай Принцесса Нури Золото Шри-Ланки черный крупнолистовой, 100х1.8 г",,100х1.8 г,г,229.99,139.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Кофе молотый Lavazza Crema e Gusto натуральный, жареный, 250 г",Кофе,Lavazza Crema,,250,г,279.49,209,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Кофе сублимированный Jacobs Monarch натуральный, 95 г",Кофе,Jacobs Monarch,,95,г,329.49,179.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Кофе сублимированный Jacobs Gold натуральный, 95 г",Кофе,Jacobs Gold,,95,г,329.49,179.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Какао Nesquik, шоколадный напиток, 250г",Какао,Nesquik,Nestlé,250,г,144.99,105.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Вода «Липецкая» с газом, пластик, 1,5 л",Вода,Липецкая,,5000,мл,29.9,19.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Вода «Шишкин лес» без газа, пластик, 1,75 л",Вода,Шишкин лес,,1750,мл,39.49,23.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Вода «Нагутская-26» , стекло, 500 мл",Вода,"Вода Нагутская-26 , стекло, 500 мл",,500,мл,45.99,29.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Нектар «Фруктовый Сад» яблоко осветленный, 1,93 л",Сок,Фруктовый Сад,,1930,мл,179,109.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Сок «Фруктовый Сад» томат с солью с мякотью, 1,93 л",Сок,Фруктовый Сад,,1930,мл,179,109.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Сок «Фруктовый сад» яблоко, вишня, черноплодная рябина, 1,93 л",Сок,Фруктовый Сад,,1930,мл,179,109.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Нектар «Фруктовый Сад» яблоко, виноград, 1,93 л",Сок,Фруктовый Сад,,1930,мл,179,109.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Напиток 7-UP, лимон-лайм, сильногазированный, пластик, 2 л",Газировка,UP,,2000,мл,127.52,79.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Напиток энергетический Adrenaline Rush, 500 мл, банка",Энергетик,Adrenaline,,500,мл,133.67,79.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Напиток энергетический Adrenaline Juicy , ягоды, 500 мл, банка",Энергетик,Adrenaline,,500,мл,133.67,79.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Напиток энергетический Adrenaline Game Fuel, 500 мл, Банка",Энергетик,Adrenaline,,500,мл,133.67,79.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
